"Date","Price","Open","High","Low","Vol.","Change %"
"2022-10-13","1.3441","1.3405","1.3525","1.3385","","0.27%"
"2022-10-12","1.3405","1.3391","1.3427","1.3328","","0.14%"
"2022-10-11","1.3386","1.3367","1.3448","1.3362","","0.16%"
"2022-10-10","1.3365","1.3382","1.3391","1.3291","","-0.12%"
"2022-10-07","1.3381","1.3463","1.3476","1.3347","","-0.59%"
"2022-10-06","1.3460","1.3457","1.3529","1.3443","","0.05%"
"2022-10-05","1.3453","1.3494","1.3512","1.3447","","-0.26%"
"2022-10-04","1.3488","1.3389","1.3573","1.3368","","0.79%"
"2022-10-03","1.3382","1.3542","1.3549","1.3365","","-1.23%"
"2022-09-30","1.3548","1.3428","1.3566","1.3368","","0.92%"
"2022-09-29","1.3424","1.3247","1.3439","1.3213","","1.37%"
"2022-09-28","1.3243","1.3165","1.3270","1.3119","","0.62%"
"2022-09-27","1.3161","1.3198","1.3226","1.3151","","-0.23%"
"2022-09-26","1.3192","1.3173","1.3280","1.3007","","0.18%"
"2022-09-23","1.3168","1.3265","1.3274","1.3151","","-0.69%"
"2022-09-22","1.3260","1.3243","1.3317","1.3238","","0.14%"
"2022-09-21","1.3241","1.3330","1.3338","1.3181","","-0.63%"
"2022-09-20","1.3325","1.3283","1.3337","1.3241","","0.36%"
"2022-09-19","1.3277","1.3291","1.3320","1.3255","","-0.02%"
"2022-09-16","1.3280","1.3231","1.3326","1.3212","","0.42%"
"2022-09-15","1.3225","1.3144","1.3237","1.3116","","0.65%"
"2022-09-14","1.3140","1.3132","1.3199","1.3117","","0.11%"
"2022-09-13","1.3125","1.3147","1.3235","1.3094","","-0.14%"
"2022-09-12","1.3144","1.3077","1.3245","1.3076","","0.51%"
"2022-09-09","1.3077","1.3087","1.3149","1.3057","","-0.03%"
"2022-09-08","1.3081","1.3130","1.3174","1.3047","","-0.28%"
"2022-09-07","1.3118","1.3029","1.3143","1.3010","","0.74%"
"2022-09-06","1.3022","1.3049","1.3096","1.2976","","-0.18%"
"2022-09-05","1.3045","1.3068","1.3076","1.2997","","-0.18%"
"2022-09-02","1.3068","1.3083","1.3168","1.3066","","-0.08%"
"2022-09-01","1.3078","1.3203","1.3248","1.3072","","-0.94%"
"2022-08-31","1.3202","1.3112","1.3210","1.3073","","0.72%"
"2022-08-30","1.3108","1.3006","1.3142","1.2980","","0.80%"
