"Date","Price","Open","High","Low","Vol.","Change %"
"2022-08-24","1.5299","1.5339","1.5360","1.5283","","-0.23%"
"2022-08-23","1.5334","1.5364","1.5388","1.5291","","-0.18%"
"2022-08-22","1.5362","1.5375","1.5388","1.5312","","-0.03%"
"2022-08-19","1.5367","1.5453","1.5473","1.5334","","-0.51%"
"2022-08-18","1.5446","1.5556","1.5581","1.5432","","-0.68%"
"2022-08-17","1.5551","1.5537","1.5618","1.5523","","0.12%"
"2022-08-16","1.5532","1.5558","1.5592","1.5503","","-0.14%"
"2022-08-15","1.5554","1.5492","1.5649","1.5482","","0.39%"
"2022-08-12","1.5494","1.5583","1.5591","1.5474","","-0.58%"
"2022-08-11","1.5584","1.5617","1.5630","1.5554","","-0.20%"
"2022-08-10","1.5615","1.5568","1.5719","1.5548","","0.30%"
"2022-08-09","1.5569","1.5534","1.5609","1.5519","","0.30%"
"2022-08-08","1.5522","1.5612","1.5632","1.5513","","-0.55%"
"2022-08-05","1.5608","1.5649","1.5668","1.5566","","-0.24%"
"2022-08-04","1.5646","1.5601","1.5656","1.5497","","0.35%"
"2022-08-03","1.5592","1.5678","1.5713","1.5574","","-0.54%"
"2022-08-02","1.5676","1.5736","1.5773","1.5635","","-0.34%"
"2022-08-01","1.5729","1.5564","1.5763","1.5561","","1.06%"
"2022-07-29","1.5564","1.5596","1.5672","1.5494","","-0.20%"
"2022-07-28","1.5595","1.5579","1.5632","1.5522","","0.10%"
"2022-07-27","1.5579","1.5503","1.5632","1.5481","","0.56%"
"2022-07-26","1.5493","1.5475","1.5524","1.5407","","0.14%"
"2022-07-25","1.5472","1.5504","1.5547","1.5458","","-0.17%"
"2022-07-22","1.5499","1.5435","1.5516","1.5347","","0.44%"
"2022-07-21","1.5431","1.5424","1.5465","1.5367","","0.08%"
"2022-07-20","1.5418","1.5437","1.5487","1.5402","","-0.08%"
"2022-07-19","1.5431","1.5518","1.5587","1.5436","","-0.48%"
"2022-07-18","1.5506","1.5439","1.5554","1.5432","","0.41%"
"2022-07-15","1.5443","1.5510","1.5539","1.5422","","-0.41%"
"2022-07-14","1.5507","1.5426","1.5579","1.5388","","0.56%"
"2022-07-13","1.5421","1.5480","1.5538","1.5372","","-0.34%"
"2022-07-12","1.5474","1.5469","1.5496","1.5402","","0.08%"
"2022-07-11","1.5462","1.5578","1.5591","1.5426","","-0.71%"
"2022-07-08","1.5573","1.5588","1.5654","1.5508","","-0.07%"
"2022-07-07","1.5584","1.5558","1.5633","1.5519","","0.27%"
"2022-07-06","1.5542","1.5592","1.5614","1.5472","","-0.29%"
"2022-07-05","1.5587","1.5569","1.5603","1.5511","","0.13%"
"2022-07-04","1.5566","1.5596","1.5648","1.5554","","-0.10%"
"2022-07-01","1.5581","1.5675","1.5690","1.5495","","-0.58%"
"2022-06-30","1.5672","1.5637","1.5723","1.5616","","0.27%"
"2022-06-29","1.5630","1.5684","1.5717","1.5585","","-0.31%"
"2022-06-28","1.5679","1.5797","1.5804","1.5665","","-0.73%"
"2022-06-27","1.5794","1.5814","1.5874","1.5786","","-0.09%"
"2022-06-24","1.5809","1.5933","1.5964","1.5811","","-0.77%"
"2022-06-23","1.5931","1.5885","1.5948","1.5789","","0.33%"
"2022-06-22","1.5878","1.5862","1.5932","1.5797","","0.12%"
"2022-06-21","1.5859","1.5911","1.5919","1.5841","","-0.25%"
"2022-06-20","1.5899","1.5927","1.5956","1.5875","","-0.14%"
"2022-06-17","1.5922","1.5998","1.6022","1.5891","","-0.43%"
"2022-06-16","1.5990","1.5701","1.6006","1.5581","","1.87%"
"2022-06-15","1.5697","1.5532","1.5730","1.5519","","1.06%"
"2022-06-14","1.5532","1.5654","1.5733","1.5481","","-0.70%"
"2022-06-13","1.5641","1.5744","1.5756","1.5600","","-0.62%"
"2022-06-10","1.5739","1.5867","1.5887","1.5700","","-0.74%"
"2022-06-09","1.5857","1.5758","1.5883","1.5711","","0.71%"
"2022-06-08","1.5745","1.5781","1.5790","1.5704","","-0.16%"
"2022-06-07","1.5770","1.5761","1.5813","1.5678","","0.09%"
"2022-06-06","1.5756","1.5724","1.5803","1.5709","","0.19%"
"2022-06-03","1.5726","1.5811","1.5826","1.5714","","-0.51%"
"2022-06-02","1.5806","1.5811","1.5890","1.5790","","0.01%"
"2022-06-01","1.5804","1.5938","1.5965","1.5771","","-0.80%"
"2022-05-31","1.5931","1.6014","1.6024","1.5889","","-0.49%"
"2022-05-30","1.6009","1.6065","1.6088","1.5992","","-0.26%"
"2022-05-27","1.6051","1.6094","1.6155","1.6041","","-0.21%"
"2022-05-26","1.6085","1.6103","1.6185","1.6054","","-0.10%"
"2022-05-25","1.6101","1.6063","1.6134","1.6031","","0.26%"
"2022-05-24","1.6060","1.6073","1.6116","1.5952","","-0.06%"
"2022-05-23","1.6069","1.6021","1.6119","1.6016","","0.26%"
"2022-05-20","1.6027","1.5984","1.6048","1.5934","","0.30%"
"2022-05-19","1.5979","1.5906","1.6044","1.5857","","0.48%"
"2022-05-18","1.5903","1.6005","1.6022","1.5869","","-0.59%"
"2022-05-17","1.5998","1.5822","1.6034","1.5814","","1.13%"
"2022-05-16","1.5819","1.5797","1.5886","1.5793","","-0.04%"
"2022-05-13","1.5826","1.5917","1.5922","1.5775","","-0.54%"
"2022-05-12","1.5912","1.5918","1.5939","1.5845","","-0.03%"
"2022-05-11","1.5916","1.6053","1.6062","1.5900","","-0.82%"
"2022-05-10","1.6047","1.6043","1.6096","1.5985","","0.05%"
"2022-05-09","1.6039","1.5926","1.6054","1.5862","","0.74%"
"2022-05-06","1.5921","1.5869","1.5941","1.5785","","0.35%"
"2022-05-05","1.5865","1.6073","1.6116","1.5774","","-1.26%"
"2022-05-04","1.6068","1.6055","1.6108","1.5984","","0.12%"
"2022-05-03","1.6049","1.6095","1.6156","1.6026","","-0.23%"
"2022-05-02","1.6086","1.6185","1.6202","1.6076","","-0.46%"
"2022-04-29","1.6161","1.5955","1.6180","1.5936","","1.32%"
"2022-04-28","1.5951","1.6090","1.6098","1.5926","","-0.83%"
"2022-04-27","1.6085","1.6129","1.6173","1.6059","","-0.25%"
"2022-04-26","1.6126","1.6221","1.6263","1.6105","","-0.59%"
"2022-04-25","1.6222","1.6314","1.6372","1.6197","","-0.58%"
"2022-04-22","1.6316","1.6391","1.6422","1.6288","","-0.41%"
"2022-04-21","1.6383","1.6329","1.6401","1.6266","","0.37%"
"2022-04-20","1.6323","1.6398","1.6435","1.6270","","-0.45%"
"2022-04-19","1.6396","1.6423","1.6444","1.6337","","-0.09%"
"2022-04-18","1.6410","1.6473","1.6487","1.6402","","-0.35%"
"2022-04-15","1.6467","1.6465","1.6500","1.6443","","0.05%"
"2022-04-14","1.6459","1.6487","1.6508","1.6394","","-0.13%"
"2022-04-13","1.6480","1.6435","1.6497","1.6399","","0.29%"
"2022-04-12","1.6432","1.6458","1.6480","1.6407","","-0.13%"
"2022-04-11","1.6453","1.6383","1.6470","1.6367","","0.46%"
"2022-04-08","1.6377","1.6465","1.6478","1.6368","","-0.49%"
"2022-04-07","1.6458","1.6391","1.6474","1.6377","","0.45%"
"2022-04-06","1.6385","1.6337","1.6400","1.6314","","0.43%"
"2022-04-05","1.6315","1.6372","1.6393","1.6292","","-0.35%"
"2022-04-04","1.6373","1.6419","1.6425","1.6347","","-0.25%"
"2022-04-01","1.6414","1.6423","1.6452","1.6358","","-0.01%"
"2022-03-31","1.6416","1.6395","1.6460","1.6386","","0.15%"
"2022-03-30","1.6391","1.6362","1.6449","1.6351","","0.16%"
"2022-03-29","1.6365","1.6382","1.6468","1.6313","","-0.07%"
"2022-03-28","1.6376","1.6460","1.6473","1.6363","","-0.40%"
"2022-03-25","1.6441","1.6518","1.6569","1.6437","","-0.42%"
"2022-03-24","1.6510","1.6587","1.6607","1.6503","","-0.43%"
"2022-03-23","1.6582","1.6670","1.6727","1.6560","","-0.50%"
"2022-03-22","1.6665","1.6586","1.6722","1.6516","","0.53%"
"2022-03-21","1.6577","1.6615","1.6635","1.6549","","-0.16%"
"2022-03-18","1.6604","1.6603","1.6653","1.6535","","0.04%"
"2022-03-17","1.6597","1.6669","1.6729","1.6579","","-0.40%"
"2022-03-16","1.6663","1.6647","1.6724","1.6593","","0.14%"
"2022-03-15","1.6640","1.6674","1.6793","1.6640","","-0.17%"
"2022-03-14","1.6669","1.6616","1.6703","1.6590","","0.34%"
"2022-03-11","1.6612","1.6712","1.6754","1.6565","","-0.54%"
"2022-03-10","1.6703","1.6886","1.6903","1.6698","","-1.01%"
"2022-03-09","1.6874","1.6880","1.6918","1.6846","","-0.02%"
"2022-03-08","1.6877","1.6800","1.6925","1.6776","","0.49%"
"2022-03-07","1.6794","1.6840","1.6875","1.6712","","-0.24%"
"2022-03-04","1.6835","1.6924","1.6956","1.6826","","-0.52%"
"2022-03-03","1.6923","1.6932","1.6947","1.6853","","-0.01%"
"2022-03-02","1.6925","1.6981","1.6987","1.6884","","-0.28%"
"2022-03-01","1.6973","1.7016","1.7023","1.6902","","-0.21%"
"2022-02-28","1.7009","1.7037","1.7112","1.6982","","-0.13%"
"2022-02-25","1.7031","1.7143","1.7182","1.7024","","-0.60%"
"2022-02-24","1.7133","1.7246","1.7273","1.7083","","-0.62%"
"2022-02-23","1.7240","1.7347","1.7362","1.7226","","-0.59%"
"2022-02-22","1.7343","1.7340","1.7364","1.7229","","0.02%"
"2022-02-21","1.7339","1.7332","1.7384","1.7322","","0.08%"
"2022-02-18","1.7326","1.7298","1.7356","1.7266","","0.19%"
"2022-02-17","1.7293","1.7237","1.7325","1.7227","","0.39%"
"2022-02-16","1.7225","1.7219","1.7256","1.7154","","0.10%"
"2022-02-15","1.7207","1.7220","1.7276","1.7206","","-0.05%"
"2022-02-14","1.7216","1.7275","1.7286","1.7203","","-0.31%"
"2022-02-11","1.7270","1.7240","1.7287","1.7215","","0.17%"
"2022-02-10","1.7241","1.7150","1.7272","1.7141","","0.56%"
"2022-02-09","1.7145","1.7216","1.7244","1.7139","","-0.39%"
"2022-02-08","1.7212","1.7148","1.7244","1.7134","","0.40%"
"2022-02-07","1.7144","1.7273","1.7275","1.7128","","-0.72%"
"2022-02-04","1.7268","1.7239","1.7304","1.7215","","0.20%"
"2022-02-03","1.7234","1.7200","1.7313","1.7181","","0.20%"
"2022-02-02","1.7199","1.7156","1.7237","1.7143","","0.28%"
"2022-02-01","1.7151","1.7087","1.7173","1.7054","","0.40%"
"2022-01-31","1.7082","1.7110","1.7149","1.7037","","-0.13%"
"2022-01-28","1.7105","1.7050","1.7153","1.7033","","0.31%"
"2022-01-27","1.7052","1.7055","1.7090","1.6946","","0.01%"
"2022-01-26","1.7051","1.7056","1.7072","1.6961","","0.04%"
"2022-01-25","1.7045","1.7043","1.7064","1.6990","","0.05%"
"2022-01-24","1.7037","1.7057","1.7083","1.7001","","-0.09%"
"2022-01-21","1.7052","1.7005","1.7068","1.6962","","0.33%"
"2022-01-20","1.6996","1.7029","1.7054","1.6970","","-0.17%"
"2022-01-19","1.7025","1.7012","1.7070","1.6977","","0.09%"
"2022-01-18","1.7009","1.7088","1.7091","1.6985","","-0.43%"
"2022-01-17","1.7082","1.7170","1.7171","1.7064","","-0.48%"
"2022-01-14","1.7164","1.7162","1.7192","1.7122","","0.03%"
"2022-01-13","1.7159","1.7137","1.7170","1.7102","","0.13%"
"2022-01-12","1.7136","1.7143","1.7155","1.7076","","-0.01%"
"2022-01-11","1.7138","1.7215","1.7226","1.7117","","-0.44%"
"2022-01-10","1.7213","1.7182","1.7227","1.7135","","0.21%"
"2022-01-07","1.7177","1.7229","1.7248","1.7166","","-0.26%"
"2022-01-06","1.7221","1.7293","1.7317","1.7196","","-0.38%"
"2022-01-05","1.7287","1.7199","1.7304","1.7175","","0.57%"
"2022-01-04","1.7189","1.7172","1.7227","1.7133","","0.15%"
"2022-01-03","1.7163","1.7095","1.7200","1.7077","","0.41%"
"2021-12-31","1.7093","1.7196","1.7218","1.7081","","-0.56%"
"2021-12-30","1.7190","1.7253","1.7293","1.7191","","-0.33%"
"2021-12-29","1.7247","1.7230","1.7289","1.7190","","0.13%"
"2021-12-28","1.7225","1.7184","1.7234","1.7174","","0.24%"
"2021-12-27","1.7183","1.7151","1.7236","1.7138","","0.22%"
"2021-12-24","1.7146","1.7173","1.7215","1.7140","","-0.16%"
"2021-12-23","1.7174","1.7138","1.7235","1.7129","","0.26%"
"2021-12-22","1.7129","1.7139","1.7220","1.7099","","0.02%"
"2021-12-21","1.7125","1.7091","1.7157","1.7059","","0.20%"
"2021-12-20","1.7091","1.7073","1.7146","1.7025","","0.15%"
"2021-12-17","1.7066","1.7016","1.7081","1.6998","","0.34%"
"2021-12-16","1.7008","1.7025","1.7098","1.6939","","-0.05%"
"2021-12-15","1.7016","1.7028","1.7091","1.6995","","-0.05%"
"2021-12-14","1.7025","1.6926","1.7031","1.6892","","0.61%"
"2021-12-13","1.6922","1.6889","1.6973","1.6832","","0.26%"
"2021-12-10","1.6878","1.6807","1.6892","1.6755","","0.43%"
"2021-12-09","1.6805","1.6708","1.6815","1.6694","","0.56%"
"2021-12-08","1.6711","1.6739","1.6776","1.6643","","-0.14%"
"2021-12-07","1.6735","1.6918","1.6934","1.6718","","-1.08%"
"2021-12-06","1.6917","1.6975","1.7007","1.6909","","-0.44%"
"2021-12-03","1.6991","1.7040","1.7063","1.6891","","-0.30%"
"2021-12-02","1.7042","1.7021","1.7096","1.6968","","0.14%"
"2021-12-01","1.7018","1.6993","1.7043","1.6939","","0.19%"
"2021-11-30","1.6986","1.6963","1.7118","1.6918","","0.17%"
"2021-11-29","1.6958","1.7069","1.7069","1.6947","","-0.55%"
"2021-11-26","1.7051","1.6853","1.7103","1.6843","","1.25%"
"2021-11-25","1.6840","1.6884","1.6898","1.6837","","-0.21%"
"2021-11-24","1.6876","1.6946","1.6984","1.6863","","-0.36%"
"2021-11-23","1.6937","1.7017","1.7052","1.6934","","-0.43%"
"2021-11-22","1.7010","1.6999","1.7026","1.6957","","0.05%"
"2021-11-19","1.7001","1.6999","1.7030","1.6940","","0.02%"
"2021-11-18","1.6998","1.7002","1.7052","1.6973","","0.04%"
"2021-11-17","1.6992","1.6872","1.7026","1.6847","","0.76%"
"2021-11-16","1.6864","1.6793","1.6882","1.6769","","0.43%"
"2021-11-15","1.6791","1.6837","1.6860","1.6773","","-0.19%"
"2021-11-12","1.6823","1.6822","1.6885","1.6806","","0.04%"
"2021-11-11","1.6817","1.6745","1.6874","1.6722","","0.48%"
"2021-11-10","1.6737","1.6863","1.6878","1.6736","","-0.71%"
"2021-11-09","1.6856","1.6873","1.6919","1.6854","","-0.08%"
"2021-11-08","1.6869","1.6820","1.6912","1.6759","","0.38%"
"2021-11-05","1.6805","1.6810","1.6842","1.6730","","-0.03%"
"2021-11-04","1.6810","1.6959","1.6973","1.6789","","-0.84%"
"2021-11-03","1.6953","1.6894","1.6992","1.6885","","0.35%"
"2021-11-02","1.6894","1.6913","1.6947","1.6873","","-0.02%"
"2021-11-01","1.6897","1.6958","1.6958","1.6877","","-0.37%"
"2021-10-29","1.6959","1.7023","1.7056","1.6932","","-0.33%"
"2021-10-28","1.7016","1.6990","1.7054","1.6962","","0.20%"
"2021-10-27","1.6982","1.7057","1.7083","1.6904","","-0.42%"
"2021-10-26","1.7053","1.7047","1.7091","1.7024","","0.04%"
"2021-10-25","1.7046","1.7019","1.7065","1.6995","","0.24%"
"2021-10-22","1.7006","1.7055","1.7072","1.6983","","-0.26%"
"2021-10-21","1.7051","1.7033","1.7072","1.6993","","0.12%"
"2021-10-20","1.7030","1.7054","1.7071","1.6969","","-0.10%"
"2021-10-19","1.7047","1.6990","1.7089","1.6968","","0.38%"
"2021-10-18","1.6983","1.7011","1.7045","1.6955","","-0.13%"
"2021-10-15","1.7005","1.6913","1.7060","1.6890","","0.57%"
"2021-10-14","1.6909","1.6993","1.7010","1.6906","","-0.49%"
"2021-10-13","1.6993","1.6940","1.7005","1.6925","","0.35%"
"2021-10-12","1.6934","1.6973","1.6994","1.6909","","-0.21%"
"2021-10-11","1.6969","1.6983","1.7041","1.6956","","-0.02%"
"2021-10-08","1.6972","1.7087","1.7103","1.6967","","-0.66%"
"2021-10-07","1.7084","1.7097","1.7129","1.7069","","-0.05%"
"2021-10-06","1.7093","1.7150","1.7164","1.7086","","-0.31%"
"2021-10-05","1.7147","1.7135","1.7174","1.7097","","0.09%"
"2021-10-04","1.7131","1.7138","1.7162","1.7085","","0.01%"
"2021-10-01","1.7130","1.7083","1.7198","1.7072","","0.29%"
"2021-09-30","1.7080","1.7126","1.7193","1.7047","","-0.22%"
"2021-09-29","1.7118","1.7172","1.7194","1.7082","","-0.29%"
"2021-09-28","1.7168","1.7299","1.7318","1.7131","","-0.72%"
"2021-09-27","1.7293","1.7312","1.7372","1.7239","","-0.03%"
"2021-09-24","1.7299","1.7357","1.7418","1.7280","","-0.34%"
"2021-09-23","1.7358","1.7405","1.7427","1.7282","","-0.24%"
"2021-09-22","1.7399","1.7506","1.7533","1.7362","","-0.60%"
"2021-09-21","1.7504","1.7521","1.7538","1.7426","","-0.03%"
"2021-09-20","1.7510","1.7539","1.7605","1.7479","","-0.19%"
"2021-09-17","1.7543","1.7485","1.7558","1.7433","","0.33%"
"2021-09-16","1.7485","1.7486","1.7503","1.7428","","0.03%"
"2021-09-15","1.7479","1.7530","1.7561","1.7468","","-0.28%"
"2021-09-14","1.7528","1.7507","1.7573","1.7493","","0.14%"
"2021-09-13","1.7504","1.7558","1.7567","1.7492","","-0.32%"
"2021-09-10","1.7560","1.7523","1.7569","1.7449","","0.24%"
"2021-09-09","1.7518","1.7476","1.7570","1.7465","","0.27%"
"2021-09-08","1.7470","1.7428","1.7531","1.7399","","0.24%"
"2021-09-07","1.7428","1.7347","1.7443","1.7328","","0.48%"
"2021-09-06","1.7344","1.7369","1.7383","1.7315","","-0.13%"
"2021-09-03","1.7367","1.7364","1.7388","1.7306","","0.06%"
"2021-09-02","1.7357","1.7383","1.7421","1.7345","","-0.07%"
"2021-09-01","1.7370","1.7351","1.7412","1.7303","","0.12%"
"2021-08-31","1.7349","1.7343","1.7425","1.7308","","0.07%"
"2021-08-30","1.7336","1.7363","1.7394","1.7288","","-0.20%"
"2021-08-27","1.7370","1.7375","1.7437","1.7344","","-0.02%"
"2021-08-26","1.7373","1.7328","1.7385","1.7303","","0.30%"
"2021-08-25","1.7321","1.7284","1.7355","1.7276","","0.23%"
"2021-08-24","1.7281","1.7348","1.7384","1.7272","","-0.37%"
"2021-08-23","1.7345","1.7479","1.7492","1.7342","","-0.68%"
"2021-08-20","1.7463","1.7501","1.7629","1.7462","","-0.17%"
"2021-08-19","1.7492","1.7413","1.7514","1.7394","","0.49%"
"2021-08-18","1.7407","1.7357","1.7420","1.7314","","0.32%"
"2021-08-17","1.7351","1.7415","1.7435","1.7331","","-0.35%"
"2021-08-16","1.7412","1.7356","1.7438","1.7316","","0.37%"
"2021-08-13","1.7347","1.7294","1.7369","1.7259","","0.32%"
"2021-08-12","1.7291","1.7351","1.7370","1.7270","","-0.30%"
"2021-08-11","1.7343","1.7340","1.7361","1.7300","","0.08%"
"2021-08-10","1.7330","1.7410","1.7440","1.7320","","-0.44%"
"2021-08-09","1.7407","1.7423","1.7454","1.7384","","-0.02%"
"2021-08-06","1.7411","1.7425","1.7456","1.7386","","-0.05%"
"2021-08-05","1.7420","1.7411","1.7452","1.7371","","0.03%"
"2021-08-04","1.7415","1.7448","1.7510","1.7408","","-0.16%"
"2021-08-03","1.7443","1.7371","1.7474","1.7352","","0.45%"
"2021-08-02","1.7364","1.7341","1.7386","1.7306","","0.17%"
"2021-07-30","1.7335","1.7377","1.7399","1.7315","","-0.22%"
"2021-07-29","1.7373","1.7416","1.7440","1.7358","","-0.21%"
"2021-07-28","1.7410","1.7493","1.7503","1.7400","","-0.41%"
"2021-07-27","1.7481","1.7330","1.7498","1.7314","","0.90%"
"2021-07-26","1.7325","1.7280","1.7364","1.7269","","0.38%"
"2021-07-23","1.7260","1.7299","1.7335","1.7243","","-0.19%"
"2021-07-22","1.7292","1.7222","1.7344","1.7211","","0.48%"
"2021-07-21","1.7209","1.7280","1.7321","1.7145","","-0.38%"
"2021-07-20","1.7274","1.7440","1.7456","1.7268","","-0.89%"
"2021-07-19","1.7429","1.7369","1.7570","1.7353","","0.41%"
"2021-07-16","1.7358","1.7416","1.7427","1.7329","","-0.31%"
"2021-07-15","1.7412","1.7336","1.7431","1.7294","","0.48%"
"2021-07-14","1.7328","1.7290","1.7376","1.7256","","0.30%"
"2021-07-13","1.7277","1.7291","1.7352","1.7235","","-0.03%"
"2021-07-12","1.7282","1.7298","1.7357","1.7278","","-0.10%"
"2021-07-09","1.7299","1.7283","1.7334","1.7240","","0.14%"
"2021-07-08","1.7275","1.7224","1.7343","1.7214","","0.32%"
"2021-07-07","1.7220","1.7198","1.7254","1.7145","","0.15%"
"2021-07-06","1.7195","1.7083","1.7250","1.7074","","0.66%"
"2021-07-05","1.7082","1.7028","1.7129","1.7016","","0.33%"
"2021-07-02","1.7026","1.7125","1.7134","1.7020","","-0.54%"
"2021-07-01","1.7119","1.7142","1.7164","1.7060","","-0.11%"
"2021-06-30","1.7137","1.7160","1.7194","1.7085","","-0.10%"
"2021-06-29","1.7154","1.7130","1.7174","1.7091","","0.17%"
"2021-06-28","1.7125","1.7070","1.7170","1.7063","","0.38%"
"2021-06-25","1.7060","1.7158","1.7169","1.7062","","-0.55%"
"2021-06-24","1.7155","1.7189","1.7201","1.7076","","-0.13%"
"2021-06-23","1.7177","1.7167","1.7216","1.7139","","0.09%"
"2021-06-22","1.7162","1.7220","1.7244","1.7155","","-0.31%"
"2021-06-21","1.7215","1.7215","1.7264","1.7180","","0.03%"
"2021-06-18","1.7209","1.7210","1.7226","1.7139","","0.02%"
"2021-06-17","1.7205","1.7174","1.7225","1.7153","","0.20%"
"2021-06-16","1.7170","1.7162","1.7208","1.7141","","0.08%"
"2021-06-15","1.7157","1.7135","1.7181","1.7105","","0.15%"
"2021-06-14","1.7131","1.7154","1.7177","1.7109","","-0.09%"
"2021-06-11","1.7146","1.7144","1.7176","1.7106","","0.03%"
"2021-06-10","1.7141","1.7102","1.7155","1.7052","","0.27%"
"2021-06-09","1.7095","1.7149","1.7168","1.7047","","-0.27%"
"2021-06-08","1.7142","1.7134","1.7156","1.7069","","0.09%"
"2021-06-07","1.7126","1.7086","1.7148","1.7069","","0.15%"
"2021-06-04","1.7101","1.7073","1.7165","1.7063","","0.19%"
"2021-06-03","1.7069","1.7054","1.7131","1.7041","","0.13%"
"2021-06-02","1.7047","1.7080","1.7108","1.7040","","-0.16%"
"2021-06-01","1.7074","1.7146","1.7174","1.7011","","-0.38%"
"2021-05-31","1.7139","1.7118","1.7178","1.7090","","0.10%"
"2021-05-28","1.7122","1.7142","1.7172","1.7071","","-0.08%"
"2021-05-27","1.7136","1.7113","1.7159","1.7076","","0.17%"
"2021-05-26","1.7107","1.7083","1.7147","1.7038","","0.22%"
"2021-05-25","1.7069","1.7046","1.7103","1.7023","","0.16%"
"2021-05-24","1.7041","1.7076","1.7105","1.7027","","-0.17%"
"2021-05-21","1.7070","1.7116","1.7157","1.7055","","-0.23%"
"2021-05-20","1.7109","1.7118","1.7143","1.7068","","-0.06%"
"2021-05-19","1.7120","1.7119","1.7156","1.7068","","0.04%"
"2021-05-18","1.7113","1.7054","1.7138","1.7047","","0.35%"
"2021-05-17","1.7054","1.7046","1.7103","1.7026","","-0.03%"
"2021-05-14","1.7059","1.7086","1.7106","1.7027","","-0.15%"
"2021-05-13","1.7085","1.7052","1.7110","1.7003","","0.23%"
"2021-05-12","1.7046","1.7114","1.7125","1.7008","","-0.37%"
"2021-05-11","1.7109","1.7081","1.7151","1.7064","","0.16%"
"2021-05-10","1.7081","1.6975","1.7138","1.6950","","0.78%"
"2021-05-07","1.6948","1.6868","1.7017","1.6868","","0.47%"
"2021-05-06","1.6869","1.7059","1.7076","1.6868","","-1.07%"
"2021-05-05","1.7051","1.7095","1.7118","1.7035","","-0.23%"
"2021-05-04","1.7091","1.7078","1.7125","1.7034","","0.09%"
"2021-05-03","1.7075","1.6993","1.7110","1.6961","","0.58%"
"2021-04-30","1.6976","1.7122","1.7136","1.6949","","-0.82%"
"2021-04-29","1.7117","1.7164","1.7193","1.7113","","-0.21%"
"2021-04-28","1.7153","1.7247","1.7265","1.7145","","-0.53%"
"2021-04-27","1.7244","1.7227","1.7278","1.7201","","0.11%"
"2021-04-26","1.7225","1.7320","1.7364","1.7198","","-0.48%"
"2021-04-23","1.7308","1.7308","1.7356","1.7283","","0.04%"
"2021-04-22","1.7301","1.7409","1.7434","1.7266","","-0.58%"
"2021-04-21","1.7402","1.7573","1.7588","1.7356","","-0.95%"
"2021-04-20","1.7569","1.7530","1.7594","1.7458","","0.25%"
"2021-04-19","1.7525","1.7276","1.7547","1.7276","","1.34%"
"2021-04-16","1.7293","1.7283","1.7316","1.7171","","0.06%"
"2021-04-15","1.7283","1.7256","1.7310","1.7193","","0.19%"
"2021-04-14","1.7251","1.7235","1.7328","1.7225","","0.13%"
"2021-04-13","1.7229","1.7262","1.7337","1.7216","","-0.17%"
"2021-04-12","1.7259","1.7196","1.7277","1.7167","","0.49%"
"2021-04-09","1.7175","1.7254","1.7280","1.7162","","-0.44%"
"2021-04-08","1.7251","1.7317","1.7361","1.7242","","-0.36%"
"2021-04-07","1.7314","1.7371","1.7433","1.7314","","-0.30%"
"2021-04-06","1.7366","1.7409","1.7449","1.7329","","-0.20%"
"2021-04-05","1.7400","1.7387","1.7431","1.7370","","0.03%"
"2021-04-02","1.7395","1.7356","1.7407","1.7334","","0.26%"
"2021-04-01","1.7350","1.7313","1.7396","1.7298","","0.27%"
"2021-03-31","1.7304","1.7359","1.7382","1.7298","","-0.31%"
"2021-03-30","1.7358","1.7328","1.7368","1.7308","","0.22%"
"2021-03-29","1.7320","1.7349","1.7451","1.7320","","-0.08%"
"2021-03-26","1.7333","1.7320","1.7384","1.7279","","0.10%"
"2021-03-25","1.7316","1.7214","1.7342","1.7175","","0.64%"
"2021-03-24","1.7206","1.7307","1.7319","1.7194","","-0.58%"
"2021-03-23","1.7306","1.7356","1.7380","1.7250","","-0.29%"
"2021-03-22","1.7356","1.7340","1.7370","1.7269","","0.13%"
"2021-03-19","1.7333","1.7386","1.7414","1.7318","","-0.26%"
"2021-03-18","1.7378","1.7323","1.7438","1.7278","","0.37%"
"2021-03-17","1.7314","1.7289","1.7356","1.7276","","0.14%"
"2021-03-16","1.7289","1.7328","1.7354","1.7232","","-0.19%"
"2021-03-15","1.7322","1.7354","1.7388","1.7305","","-0.23%"
"2021-03-12","1.7362","1.7526","1.7545","1.7340","","-0.92%"
"2021-03-11","1.7524","1.7577","1.7598","1.7514","","-0.26%"
"2021-03-10","1.7570","1.7558","1.7608","1.7528","","0.10%"
"2021-03-09","1.7552","1.7508","1.7594","1.7473","","0.29%"
"2021-03-08","1.7501","1.7522","1.7569","1.7476","","-0.09%"
"2021-03-05","1.7516","1.7600","1.7621","1.7479","","-0.46%"
"2021-03-04","1.7597","1.7659","1.7684","1.7571","","-0.33%"
"2021-03-03","1.7655","1.7629","1.7673","1.7599","","0.18%"
"2021-03-02","1.7624","1.7609","1.7652","1.7557","","0.13%"
"2021-03-01","1.7601","1.7754","1.7781","1.7599","","-0.83%"
"2021-02-26","1.7748","1.7660","1.7767","1.7548","","0.53%"
"2021-02-25","1.7655","1.7694","1.7717","1.7616","","-0.19%"
"2021-02-24","1.7688","1.7763","1.7882","1.7666","","-0.41%"
"2021-02-23","1.7760","1.7738","1.7788","1.7706","","0.14%"
"2021-02-22","1.7735","1.7691","1.7756","1.7649","","0.36%"
